record_id,herb_id,record_type,question
REC-0459,HERB-0092,preparation,"What side effects can happen from stinging nettle leaf, especially if I use the fresh plant or take it by mouth?"
REC-0459,HERB-0092,preparation,"Who should be careful about using stinging nettle leaf, and what medicines can it interact with?"
REC-0460,HERB-0092,safety_interaction,Is stinging nettle leaf safe to use if someone is pregnant?
REC-0460,HERB-0092,safety_interaction,What side effects can nettle leaf products cause when taken by mouth?
REC-0460,HERB-0092,safety_interaction,"Could stinging nettle leaf interact with water pills, blood pressure meds, diabetes medicines, or blood thinners?"
REC-0460,HERB-0092,safety_interaction,"Who should be careful or avoid using nettle leaf because of conditions like kidney disease, low blood pressure, or diabetes?"
REC-0460,HERB-0092,safety_interaction,"Is it okay to use stinging nettle leaf as food, or does medicinal use need a medication check first?"
REC-0461,HERB-0093,herb_profile,What is burdock root usually used for in traditional herbal practice?
REC-0461,HERB-0093,herb_profile,Is there any solid clinical evidence that burdock root helps as a medicine?
REC-0461,HERB-0093,herb_profile,What safety issues should I know about before using burdock root as a food or herbal remedy?
REC-0461,HERB-0093,herb_profile,Can burdock root affect diabetes medicines or diuretics?
REC-0461,HERB-0093,herb_profile,How do I tell if a burdock root product is the real thing and safe to buy in Canada?
REC-0462,HERB-0093,use_case,Can burdock root help with digestive fiber support or bowel regularity when used as food?
REC-0462,HERB-0093,use_case,"How is burdock root traditionally used, and is it more of a vegetable than a detox remedy?"
REC-0462,HERB-0093,use_case,"What are the possible side effects or cautions with burdock root, especially if someone has diabetes or an Asteraceae allergy?"
REC-0462,HERB-0093,use_case,Could burdock root interact with diabetes medications or diuretics?
REC-0462,HERB-0093,use_case,What should I look for when buying burdock root in Canada to make sure it's the real Arctium lappa root and food-grade?
REC-0463,HERB-0093,use_case,What might burdock root be used for if someone has acne or eczema?
REC-0463,HERB-0093,use_case,"Is burdock root actually proven to help with skin problems, or is the evidence still weak?"
REC-0463,HERB-0093,use_case,People say burdock root can ‘detox’ the skin — is that a real use or just a folk claim?
REC-0463,HERB-0093,use_case,Are there any risks or side effects from using burdock root for skin complaints?
REC-0463,HERB-0093,use_case,"Who should be careful about using burdock root, especially if they’re pregnant, have diabetes, or have an Asteraceae allergy?"
REC-0464,HERB-0093,preparation,How do I make sure burdock root is the right species before I buy it?
REC-0464,HERB-0093,preparation,"What should I check on a burdock root product in Canada, especially if it's an extract?"
REC-0464,HERB-0093,preparation,"Is burdock root just a food, or is it also sold for medicinal use?"
REC-0464,HERB-0093,preparation,Are there any safety concerns or side effects with using burdock root?
REC-0464,HERB-0093,preparation,Can burdock root interact with diabetes medicines or diuretics?
REC-0465,HERB-0093,safety_interaction,Is burdock root safe to take if you have diabetes or are on blood sugar medicine?
REC-0465,HERB-0093,safety_interaction,"Can burdock root interact with diuretics or other medicines, and what should I watch for?"
REC-0465,HERB-0093,safety_interaction,Who should avoid burdock root because of pregnancy or an Asteraceae allergy?
REC-0465,HERB-0093,safety_interaction,What are the possible side effects or risks from using burdock root medicinally?
REC-0465,HERB-0093,safety_interaction,How can I tell if a burdock root product is the real Arctium lappa root and safe to buy in Canada?
REC-0466,HERB-0094,herb_profile,What is red clover and what part of the plant is usually used in herbal products?
REC-0466,HERB-0094,herb_profile,I've heard red clover is used for menopause—what is it traditionally used for and why?
REC-0466,HERB-0094,herb_profile,How strong is the evidence that red clover helps with hot flashes or bone health?
REC-0466,HERB-0094,herb_profile,What side effects or safety concerns should I know about before using red clover?
REC-0466,HERB-0094,herb_profile,"If I'm buying red clover in Canada, what should I check on the label or package?"
REC-0467,HERB-0094,use_case,What natural remedy is sometimes used for menopausal hot flashes and night sweats?
REC-0467,HERB-0094,use_case,"Is red clover actually effective for menopause symptoms, or is the evidence mixed?"
REC-0467,HERB-0094,use_case,What should I check before using red clover if I have a history of hormone-sensitive issues or unexplained bleeding?
REC-0467,HERB-0094,use_case,"Are there any side effects or safety concerns with red clover, especially around bleeding or surgery?"
REC-0467,HERB-0094,use_case,"Can red clover interact with medications like blood thinners, hormone therapy, or tamoxifen?"
REC-0468,HERB-0094,use_case,Could red clover help with postmenopausal bone loss or low bone density?
REC-0468,HERB-0094,use_case,"Is there any good evidence that red clover supports bone health, or is it still uncertain?"
REC-0468,HERB-0094,use_case,Why is red clover sometimes used for bone health in menopausal women?
REC-0468,HERB-0094,use_case,What side effects should I watch for if someone takes red clover for bone health?
REC-0468,HERB-0094,use_case,"Who should avoid red clover, and are there any medicine interactions or surgery concerns?"
REC-0469,HERB-0094,preparation,How should I check a red clover product before using it medicinally?
REC-0469,HERB-0094,preparation,What should I look for on a Canadian red clover supplement label to make sure it's a legitimate product?
REC-0469,HERB-0094,preparation,Is red clover safe to use if I'm pregnant or have a hormone-sensitive condition?
REC-0469,HERB-0094,preparation,"Can red clover interact with blood thinners, hormone therapy, or tamoxifen?"
REC-0469,HERB-0094,preparation,"Why is red clover usually sold as a standardized extract, and what kind of health issues is it traditionally used for?"
REC-0470,HERB-0094,safety_interaction,Is red clover safe to use if I'm pregnant?
REC-0470,HERB-0094,safety_interaction,"What side effects can red clover cause, like spotting or bleeding?"
REC-0470,HERB-0094,safety_interaction,Can red clover interact with blood thinners or antiplatelet medicines?
REC-0470,HERB-0094,safety_interaction,Should red clover be avoided if someone has a hormone-sensitive condition or is taking hormone therapy or tamoxifen?
REC-0470,HERB-0094,safety_interaction,"Is it okay to use red clover without medical supervision, or does it need professional review?"
REC-0471,HERB-0095,herb_profile,What is evening primrose oil usually used for in herbal practice?
REC-0471,HERB-0095,herb_profile,How strong is the evidence for evening primrose oil for eczema and other common uses?
REC-0471,HERB-0095,herb_profile,What side effects or safety concerns should I know about with evening primrose oil?
REC-0471,HERB-0095,herb_profile,Is evening primrose oil safe to use during pregnancy or before surgery?
REC-0471,HERB-0095,herb_profile,What should I look for when buying evening primrose oil in Canada?
REC-0472,HERB-0095,use_case,"Can evening primrose oil help with eczema or itchy, dry skin?"
REC-0472,HERB-0095,use_case,What does the evidence say about using evening primrose oil for eczema?
REC-0472,HERB-0095,use_case,Is evening primrose oil commonly used for skin problems like eczema in herbal practice?
REC-0472,HERB-0095,use_case,What side effects or risks should I know about before trying evening primrose oil for eczema?
REC-0472,HERB-0095,use_case,Are there any medications or health conditions that make evening primrose oil a bad idea?
REC-0473,HERB-0095,use_case,What might help with cyclical breast pain around PMS or the menstrual cycle?
REC-0473,HERB-0095,use_case,"Is evening primrose oil used for breast pain, and what kind of evidence is there for it?"
REC-0473,HERB-0095,use_case,"Are there any warning signs with cyclical mastalgia, like a new breast lump or nipple discharge, that should be checked by a doctor?"
REC-0473,HERB-0095,use_case,What side effects or safety concerns can come with evening primrose oil?
REC-0473,HERB-0095,use_case,"Who should be careful about taking evening primrose oil, especially if they're pregnant, have a bleeding disorder or epilepsy, or are having surgery?"
REC-0474,HERB-0095,preparation,How do I tell if an evening primrose oil product is a properly licensed one before buying it?
REC-0474,HERB-0095,preparation,What should I check on the label when purchasing evening primrose oil in Canada?
REC-0474,HERB-0095,preparation,"Is it enough to choose a traditional evening primrose oil recipe, or do I also need to verify the botanical identity and product quality?"
REC-0474,HERB-0095,preparation,"What kind of evening primrose oil form is recommended for self-use, and should I get professional advice first?"
REC-0474,HERB-0095,preparation,What safety issues or medication interactions should I know about before using evening primrose oil?
REC-0475,HERB-0095,safety_interaction,What are the main side effects people should watch for with evening primrose oil?
REC-0475,HERB-0095,safety_interaction,Is evening primrose oil safe to use during pregnancy or before surgery?
REC-0475,HERB-0095,safety_interaction,What medicines can evening primrose oil interact with?
REC-0475,HERB-0095,safety_interaction,Should someone with a bleeding disorder or epilepsy avoid evening primrose oil?
REC-0475,HERB-0095,safety_interaction,What should I check on a Canadian evening primrose oil product before buying it?
REC-0476,HERB-0096,herb_profile,"What is devil's claw, and what part of the plant is usually used for herbal products?"
REC-0476,HERB-0096,herb_profile,What kinds of traditional uses does devil's claw have in African and European herbal medicine?
REC-0476,HERB-0096,herb_profile,Is there any evidence that devil's claw can help with osteoarthritis or low back pain?
REC-0476,HERB-0096,herb_profile,What side effects or safety concerns should I know about before using devil's claw?
REC-0476,HERB-0096,herb_profile,"If I want to buy devil's claw in Canada, what should I check on the label to make sure it's a legit product?"
